Reference type,Reference,Document reference,Type,Location,Category,SKU,Product,Quantity in,Cost in,Quantity out,Cost out,Total qty,Total cost
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24512,NAPKIN MINI VINE AQUA 50X50,0,0,18,"1,774.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24514,NAPKIN MINI VINE GREEN 50X50,0,0,2,197.2,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24515,NAPKIN PALM PLAZA AQUA 50X50,0,0,32,"3,155.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24516,NAPKIN PALM PLAZA PINK 50X50,0,0,47,98.6,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24517,NAPKIN PALM PLAZA GREEN 50X50,0,0,1,98.6,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24518,NAPKIN PALM PLAZA BLUE 50X50,0,0,7,690.2,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24519,NAPKIN MARIGOLD BUD AQUA,0,0,36,"2,714.40",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,24520,NAPKIN MARIGOLD BUD PINK,0,0,5,377,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,25171,NAPKIN MERRY MARIGOLD PINK,0,0,66,"5,454.28",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,25172,NAPKIN MERRY MARIGOLD YELLOW,0,0,52,"4,297.31",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,25173,NAPKIN HAPPY GARDEN PINK,0,0,73,"6,032.76",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,25174,NAPKIN HAPPY GARDEN BLUE,0,0,72,"5,950.12",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins,25433,NAPKIN MINI VINE 45x45,0,0,1,98.6,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Napkins Total,,,0,0,"1,079.00","99,594.93",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Packaging,RIBSOAP,RIBBON SOAP,0,0,310,333.31,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,12188,PILLOWCASE SET PINK PORCELAIN TULIP,0,0,5,702.49,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24384,PILLOWCASE LOTUS AQUA,0,0,3,253.35,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24439,PILLOWCASE CONTRAST CANDELABRA AQUA,0,0,30,"3,741.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24441,PILLOWCASE CONTRAST EMPIRE BLOCK GREEN,0,0,5,623.5,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24444,PILLOWCASE CONTRAST THISTLE GREEN,0,0,2,249.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24445,PILLOWCASE PETAL AQUA,0,0,45,"5,611.50",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24447,PILLOWCASE POMEGRANATE POD,0,0,14,"1,745.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24448,PILLOWCASE EMPIRE TRELLIS PINK,0,0,56,"6,983.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24450,PILLOWCASE BUD VINE,0,0,29,"3,616.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24452,PILLOWCASE MINI VINE AQUA,0,0,32,"3,990.40",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24456,PILLOWCASE NEW FULLARD GREEN,0,0,29,"3,616.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24457,PILLOWCASE NEW FULLARD BLUE,0,0,1,124.7,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24459,PILLOWCASE DAISY BLISS GREEN,0,0,36,"4,489.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24460,PILLOWCASE DAISY BLISS BLUE,0,0,1,124.7,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24462,PILLOWCASE IMPERIAL PINK,0,0,55,"6,858.50",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24463,PILLOWCASE IMPERIAL TERRACOTTA,0,0,36,"4,489.20",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24464,PILLOWCASE IMPERIAL BLUE,0,0,28,"3,491.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24465,PILLOWCASE CLIMBING VINE GREEN,0,0,41,"5,112.70",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24466,PILLOWCASE CLIMBING VINE TERRACOTTA,0,0,12,"1,496.40",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24468,PILLOWCASE CLIMBING VINE AQUA,0,0,50,"6,235.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24469,PILLOWCASE CLIMBING VINE PINK,0,0,85,"10,599.50",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24470,PILLOWCASE FEATHER BLOCK GREEN,0,0,34,"4,239.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24474,PILLOWCASE FEATHER BLOCK TERRACOTTA,0,0,43,"5,362.10",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24475,PILLOWCASE CONTRAST GEOMETRIC PINK,0,0,2,249.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24476,PILLOWCASE CONTRAST GEOMETRIC GREEN,0,0,14,"1,745.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24479,PILLOWCASE CONTRAST GEOMETRIC AQUA,0,0,41,"5,112.70",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,24553,PILLOWCASE INDIAN ROSE,0,0,25,"2,562.78",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,25236,PILLOWCASE VARA BLUE,0,0,11,"1,541.73",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,25238,PILLOWCASE TAJ SWIRL,0,0,6,840.94,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases,25240,PILLOWCASE VARA GREEN,0,0,31,"4,344.87",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Pillowcases Total,,,0,0,802,"100,154.86",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,11233,QUILTS GREY PALM CREAM SGL,0,0,2,"1,144.02",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,12360,QUILTS ROYAL HIBISCUS SGL,0,0,8,"3,948.08",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,12362,QUILTS GARDEN TRELLIS SGL,0,0,3,"1,615.38",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,12363,QUILTS GARDEN TRELLIS DBL,0,0,1,"1,041.03",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24039,VELVET QUILT TERRACOTTA SGL,0,0,3,"2,023.49",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24040,VELVET QUILT TERRACOTTA DBL,0,0,1,844.04,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24041,VELVET QUILT AQUAMARINE SGL,0,0,9,"6,070.48",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24152,QUILT BUTI ORANGE SGL,0,0,1,648.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24153,QUILT BUTI ORANGE DBL,0,0,1,"1,049.10",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24521,QUILT AQUA CANDELABRA SGL,0,0,5,"2,537.50",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24522,QUILT AQUA CANDELABRA DBL,0,0,7,"6,191.50",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24523,QUILT GREEN EMPIRE BLOCK SGL,0,0,1,507.5,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24528,QUILT AQUA/WHITE GRAND GARDEN DBL,0,0,1,949.95,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,24531,QUILT THISTLE GREEN SGL,0,0,4,"2,030.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,25227,QUILT ROSEWOOD TRAIL SGL,0,0,1,545.06,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,25229,QUILT PANCHALI BLOSSOM SGL,0,0,5,"2,725.28",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,25231,QUILT CANDELABRA VINE SGL,0,0,1,545.06,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,25233,QUILT TAJ GARDEN SGL,0,0,1,545.06,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,26036,QUILT GARDEN COURT SGL,0,0,11,"6,772.72",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,26037,QUILT GARDEN COURT DBL,0,0,9,"8,311.98",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,26038,QUILT TRELLIS BLOOM SGL,0,0,9,"5,541.32",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts,26039,QUILT TRELLIS BLOOM DBL,0,0,13,"12,006.19",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Quilts Total,,,0,0,97,"67,593.15",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,10731,TABLECLOTH GARDEN BLOCK GREEN 08,0,0,2,422.01,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,10743,TABLECLOTH GARDEN BLOCK CORAL 12,0,0,11,"2,657.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,10744,TABLECLOTH GARDEN BLOCK CORAL 14,0,0,15,"4,216.68",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,11163,TABLECLOTH ENCHANTED GARDEN AQUA 14,0,0,7,"2,775.00",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12203,TABLECLOTH MEDALLION GREEN 06,0,0,2,329.56,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12204,TABLECLOTH MEDALLION GREEN 08,0,0,1,229.39,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12205,TABLECLOTH MEDALLION GREEN 10,0,0,10,"2,649.60",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12210,TABLECLOTH MEDALLION BLUE 10,0,0,1,264.96,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12213,TABLECLOTH FIELD OF FLOWERS CORAL 06,0,0,2,329.56,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12215,TABLECLOTH FIELD OF FLOWERS CORAL 10,0,0,1,264.96,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12256,TABLECLOTH BUTI JADE 12,0,0,1,156.57,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12264,TABLECLOTH MONET'S GARDEN 08,0,0,1,260.5,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12272,TABLECLOTH HONEY BUNCH 14,0,0,1,390.75,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12900,TABLECLOTH FLORAL LOTUS TOMATO 08,0,0,1,196.75,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,12906,TABLECLOTH FLORAL LOTUS MUSTARD 10,0,0,1,241.61,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24101,TABLECLOTH FLORAL ORCHID MUSTARD 06,0,0,6,"1,072.79",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24102,TABLECLOTH FLORAL ORCHID MUSTARD 08,0,0,1,238.4,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24103,TABLECLOTH FLORAL ORCHID MUSTARD 10,0,0,37,"9,702.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24104,TABLECLOTH FLORAL ORCHID MUSTARD 12,0,0,1,309.92,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24105,TABLECLOTH FLORAL ORCHID MUSTARD 14,0,0,11,"3,933.57",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24106,TABLECLOTH DELICATE PAISLEY BLUE 06,0,0,26,"4,648.76",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24107,TABLECLOTH DELICATE PAISLEY BLUE 08,0,0,44,"10,489.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24108,TABLECLOTH DELICATE PAISLEY BLUE 10,0,0,37,"9,702.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24109,TABLECLOTH DELICATE PAISLEY BLUE 12,0,0,11,"3,409.09",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24110,TABLECLOTH DELICATE PAISLEY BLUE 14,0,0,9,"3,218.37",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24111,TABLECLOTH MORNING MARIGOLD 06,0,0,19,"3,397.17",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24112,TABLECLOTH MORNING MARIGOLD 08,0,0,7,"1,668.79",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24113,TABLECLOTH MORNING MARIGOLD 10,0,0,33,"8,653.85",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24114,TABLECLOTH MORNING MARIGOLD 12,0,0,15,"4,648.76",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24115,TABLECLOTH MORNING MARIGOLD 14,0,0,4,"1,430.39",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24116,TABLECLOTH GARDEN TRELLIS 06,0,0,9,"1,609.19",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24117,TABLECLOTH GARDEN TRELLIS 08,0,0,35,"8,343.93",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24118,TABLECLOTH GARDEN TRELLIS 10,0,0,40,"10,489.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24119,TABLECLOTH GARDEN TRELLIS 12,0,0,10,"3,099.17",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24121,TABLECLOTH HONEY BUNCH GREEN 06,0,0,1,178.8,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24122,TABLECLOTH HONEY BUNCH GREEN 08,0,0,11,"2,622.38",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24123,TABLECLOTH HONEY BUNCH GREEN 10,0,0,12,"3,146.85",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24126,TABLECLOTH ROSY SLATE 06,0,0,26,"4,648.76",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24127,TABLECLOTH ROSY SLATE 08,0,0,50,"11,919.90",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24128,TABLECLOTH ROSY SLATE 10,0,0,40,"10,489.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24129,TABLECLOTH ROSY SLATE 12,0,0,24,"7,438.02",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24130,TABLECLOTH ROSY SLATE 14,0,0,14,"5,006.36",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24131,TABLECLOTH ROUND PRETTY PHOOL GREEN 06,0,0,6,"1,144.31",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24133,TABLECLOTH ROUND PRETTY PHOOL GREEN 10,0,0,4,"1,144.31",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24134,TABLECLOTH ROUND PRETTY PHOOL AQUA 06,0,0,15,"2,860.78",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24135,TABLECLOTH ROUND PRETTY PHOOL AQUA 08,0,0,41,"9,774.32",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24136,TABLECLOTH ROUND PRETTY PHOOL AQUA 10,0,0,31,"8,868.41",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24137,TABLECLOTH ROUND DELICATE PAISLEY BLUE 06,0,0,8,"1,525.75",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24138,TABLECLOTH ROUND DELICATE PAISLEY BLUE 08,0,0,42,"10,012.72",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24139,TABLECLOTH ROUND DELICATE PAISLEY BLUE 10,0,0,25,"7,151.94",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24144,TABLECLOTH ROUND LOTUS SWIRL 08,0,0,25,"5,959.95",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24145,TABLECLOTH ROUND LOTUS SWIRL 10,0,0,27,"7,724.10",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24161,TABLECLOTH PINK MAJESTY 06,0,0,12,"2,867.55",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24162,TABLECLOTH PINK MAJESTY 08,0,0,60,"18,359.32",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24163,TABLECLOTH PINK MAJESTY 10,0,0,36,"12,326.97",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24164,TABLECLOTH PINK MAJESTY 12,0,0,28,"11,178.79",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24165,TABLECLOTH PINK MAJESTY 14,0,0,9,"4,130.85",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24166,TABLECLOTH BUTI GALORE ORANGE 06,0,0,26,"6,213.03",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24167,TABLECLOTH BUTI GALORE ORANGE 08,0,0,57,"17,441.35",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24168,TABLECLOTH BUTI GALORE ORANGE 10,0,0,39,"13,354.22",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24169,TABLECLOTH BUTI GALORE ORANGE 12,0,0,24,"9,581.82",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24170,TABLECLOTH BUTI GALORE ORANGE 14,0,0,6,"2,753.90",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24171,TABLECLOTH BUTI GALORE AQUA 06,0,0,6,"1,433.78",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24172,TABLECLOTH BUTI GALORE AQUA 08,0,0,27,"8,261.69",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24173,TABLECLOTH BUTI GALORE AQUA 10,0,0,16,"5,478.65",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24174,TABLECLOTH BUTI GALORE AQUA 12,0,0,2,798.48,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24175,TABLECLOTH BUTI GALORE AQUA 14,0,0,2,917.97,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24176,TABLECLOTH BUTI GALORE BLUE 06,0,0,10,"2,389.63",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24177,TABLECLOTH BUTI GALORE BLUE 08,0,0,56,"17,135.36",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24178,TABLECLOTH BUTI GALORE BLUE 10,0,0,24,"8,217.98",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24179,TABLECLOTH BUTI GALORE BLUE 12,0,0,24,"9,581.82",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24180,TABLECLOTH BUTI GALORE BLUE 14,0,0,3,"1,376.95",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24181,TABLECLOTH PAISLEY CASCADE ORANGE 06,0,0,24,"5,735.10",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24182,TABLECLOTH PAISLEY CASCADE ORANGE 08,0,0,78,"23,867.11",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24183,TABLECLOTH PAISLEY CASCADE ORANGE 10,0,0,58,"19,860.12",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24184,TABLECLOTH PAISLEY CASCADE ORANGE 12,0,0,37,"14,771.97",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24185,TABLECLOTH PAISLEY CASCADE ORANGE 14,0,0,7,"3,212.88",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24186,TABLECLOTH PAISLEY CASCADE BLUE 06,0,0,13,"3,106.51",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24187,TABLECLOTH PAISLEY CASCADE BLUE 08,0,0,62,"18,971.30",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24188,TABLECLOTH PAISLEY CASCADE BLUE 10,0,0,38,"13,011.80",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24189,TABLECLOTH PAISLEY CASCADE BLUE 12,0,0,28,"11,178.79",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24190,TABLECLOTH PAISLEY CASCADE BLUE 14,0,0,2,917.97,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24191,TABLECLOTH PAISLEY CASCADE GREEN 06,0,0,26,"6,213.03",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24192,TABLECLOTH PAISLEY CASCADE GREEN 08,0,0,54,"16,523.39",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24193,TABLECLOTH PAISLEY CASCADE GREEN 10,0,0,28,"9,587.64",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24194,TABLECLOTH PAISLEY CASCADE GREEN 12,0,0,8,"3,193.94",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24195,TABLECLOTH PAISLEY CASCADE GREEN 14,0,0,1,458.98,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24196,TABLECLOTH MANDALA ORANGE 06,0,0,26,"6,213.03",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24197,TABLECLOTH MANDALA ORANGE 08,0,0,64,"19,583.27",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24198,TABLECLOTH MANDALA ORANGE 10,0,0,49,"16,778.38",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24199,TABLECLOTH MANDALA ORANGE 12,0,0,23,"9,182.57",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24200,TABLECLOTH MANDALA ORANGE 14,0,0,7,"3,212.88",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24201,TABLECLOTH MANDALA BLUE 06,0,0,19,"4,540.29",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24202,TABLECLOTH MANDALA BLUE 08,0,0,23,"7,037.74",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24203,TABLECLOTH MANDALA BLUE 10,0,0,7,"2,396.91",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24204,TABLECLOTH MANDALA BLUE 12,0,0,24,"9,581.82",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24205,TABLECLOTH MANDALA BLUE 14,0,0,5,"2,294.92",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24206,TABLECLOTH VINTAGE YELLOW 06,0,0,14,"3,345.48",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24207,TABLECLOTH VINTAGE YELLOW 08,0,0,38,"11,627.57",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24208,TABLECLOTH VINTAGE YELLOW 10,0,0,30,"10,272.48",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24209,TABLECLOTH VINTAGE YELLOW 12,0,0,11,"4,391.67",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24210,TABLECLOTH VINTAGE YELLOW 14,0,0,10,"4,589.83",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24213,TABLECLOTH PROVENCE 10,0,0,1,375.93,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,24214,TABLECLOTH PROVENCE 12,0,0,2,877.17,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,25175,TABLECLOTH PARROT GREEN 06,0,0,5,848.48,,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,25176,TABLECLOTH PARROT GREEN 08,0,0,13,"2,884.84",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,25177,TABLECLOTH PARROT GREEN 10,0,0,15,"3,524.46",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,25178,TABLECLOTH PARROT AQUA 06,0,0,9,"1,527.27",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,25179,TABLECLOTH PARROT AQUA 08,0,0,14,"3,106.75",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths,25180,TABLECLOTH PARROT AQUA 10,0,0,11,"2,584.61",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Tablecloths Total,,,0,0,"2,165.00","642,258.40",,
StockTake,ST-03179,Year end Stock take,Out,The Taj Mahal,Vintage Kantha,10052,KANTHA VINTAGE CHENNAI,0,0,1,517.46,,
